name,lat,lon
Esgl\u00e9sia de Sant Juli\u00e0 de Pedra,42.345018,1.810742
Esgl\u00e9sia de Sant Juli\u00e0 de Tartera,42.358889,1.853333
Esgl\u00e9sia de Sant Marcel de Bor,42.345439,1.802011
Esgl\u00e9sia de Sant Mart\u00ed d\u2019Urtx,42.38675,1.910167
Esgl\u00e9sia de Sant Miquel de Sansor,42.369222,1.822806
Esgl\u00e9sia de Sant Miquel de Soriguerola,42.397222,1.881389
Esgl\u00e9sia de Sant Pere,42.413,1.835083
Esgl\u00e9sia de Sant Pere,42.391667,1.813361
Esgl\u00e9sia de Sant Policarp,42.398891,1.801274
Esgl\u00e9sia de Sant Serni de Coborriu,42.351942,1.782006
Esgl\u00e9sia de Sant Serni de Meranges,42.446317,1.786884
Esgl\u00e9sia de Sant Serni de Prats,42.365833,1.839694
Esgl\u00e9sia de Sant Tom\u00e0s de Ventajola,42.415833,1.911667
Esgl\u00e9sia de Sant Vicen\u00e7 de Saneja,42.444861,1.903139
Esgl\u00e9sia de Santa Cec\u00edlia,42.419722,1.878722
Esgl\u00e9sia de Santa Coloma,42.41125,1.843806
Esgl\u00e9sia de Santa Eug\u00e8nia de Nerell\u00e0,42.358925,1.735328
Esgl\u00e9sia de Santa Eug\u00e8nia de Saga,42.41525,1.859944
Esgl\u00e9sia de Santa Eul\u00e0lia de Pi,42.353121,1.761876
Esgl\u00e9sia de Santa Eul\u00e0lia d\u2019\u00c9ller,42.417023,1.792795
Esgl\u00e9sia de Santa Maria de Mosoll,42.376667,1.868611
Esgl\u00e9sia de Santa Maria de Tall\u00f3,42.363651,1.780578
Esgl\u00e9sia de Santa Maria d\u2019All,42.397861,1.838611
Esgl\u00e9sia de Santa Maria i Sant Jaume,42.370819,1.774782
Esgl\u00e9sia parroquial de Sant Juli\u00e0 d\u2019Age,42.418472,1.946694
Esgl\u00e9sia parroquial de Sant Miquel,42.378611,1.817778
Esgl\u00e9sia parroquial de Sant Pere,42.372611,1.885194
Santuari de la Mare de D\u00e9u del Remei,42.419944,1.89025
Santuari de Santa Maria de Quadres,42.386528,1.837111
Antic convent de Sant Dom\u00e8nec,42.432643,1.928213
B\u00fanquers de Martinet,42.357250,1.685028
Estany de Malniu,42.472639,1.791333
Estany de Puigcerd\u00e0,42.436322,1.926931
Estanys de la Pera,42.456594,1.598832
Casal dels Josa,41.377115,1.161753
Palau Aleny\u00e0,41.377028,1.162833
Palau del Castl\u00e0,41.375782,1.162547
Palau Reial,41.375961,1.161021
Pont Vell,41.380364,1.161313
Pont Vell,41.376287,0.98111
Castell d&#8217;Aguil\u00f3,41.553009,1.41898
Castell d&#8217;Albi\u00f3,41.565186,1.270519
Castell de Barber\u00e0,41.411449,1.227288
Castell de Biure,41.490318,1.351514
Castell de Conesa ,41.518925,1.291419
Castell de Ferran,41.537548,1.189206
Castell de For\u00e8s ,41.494377,1.238242
Castell de Guialmons,41.512295,1.365883
Castell de L&#8217;Espluga,41.397507,1.105204
Castell de La Cirera,41.552898,1.330145
Castell de Les Piles ,41.504238,1.342964
Castell de Llorac ,41.555904,1.307282
Castell de Milmanda,41.397434,1.074469
Castell de Montargull,41.554852,1.376646
Castell de Montclar,41.467731,1.346539
Castell de Passanant,41.532104,1.195804
Castell de Pontils ,41.479404,1.385779
Castell de Prenafeta,41.376385,1.232663
Castell de Rauric,41.542793,1.359633
Castell de Riudabella,41.372498,1.043063
Castell de Rocafort,41.479034,1.281517
Castell de Sala,41.518951,1.217559
Castell de Saladern,41.540478,1.24595
Castell de Santa Coloma,41.533215,1.383929
Castell de Santa Perp\u00e8tua,41.462704,1.39212
Castell de Savall\u00e0,41.543728,1.299096
Castell de Savella,41.517616,1.246232
Castell de Seguer,41.442764,1.405038
Castell de Segura,41.544395,1.26526
Castell de Solivella ,41.457161,1.176412
Castell de Torlanda,41.500927,1.292666
Castell de Vallclara ,41.375759,0.979363
Castell de Vallespinosa,41.444454,1.347992
Castell de Vallfogona,41.563217,1.235924
Castell i muralles de Montblanc ,41.377899,1.160635
Castell-fortalesa de Glorieta,41.52,1.204835
Muralles de Santa Coloma de Queralt,41.531702,1.382888
Torre d&#8217;Ambigats,41.39246,1.233787
Capella de les Fonts,41.483806,1.443167
Capella de Sant Bartomeu,41.442861,1.405307
Capella de Sant Mag\u00ed,41.528921,1.392531
Capella de Sant Vicen\u00e7,41.551083,1.4205
Ermita de Sant Joan de la Muntanya,41.373399,1.129075
Ermita de Sant Miquel de Montclar,41.467774,1.346723
Ermita de Santa Anna de Barber\u00e0,41.384166,1.213822
Ermita de Vallespinosa,41.444677,1.348707
Antic Convent i Santuari de Santa Maria dels Prats,41.40754,1.172277
Antiga esgl\u00e9sia-hospital de Sant Antoni,41.519285,1.292151
Convent de la Merc\u00e8,41.382213,1.162416
Esgl\u00e9sia de l\u2019Hospital de Santa Magdalena,41.379517,1.161667
Esgl\u00e9sia de Sant Blai del Fonoll,41.528305,1.230654
Esgl\u00e9sia de Sant Francesc,41.374222,1.16262
Esgl\u00e9sia de Sant Gallard,41.512999,1.391586
Esgl\u00e9sia de Sant Gil d\u2019Albi\u00f3,41.565778,1.272889
Esgl\u00e9sia de Sant Jaume de Montargull,41.554861,1.377
Esgl\u00e9sia de Sant Jaume de Rocamora,41.478389,1.449024
Esgl\u00e9sia de Sant Jaume d\u2019Almenara,41.546639,1.44775
Esgl\u00e9sia de Sant Jaume,41.397278,1.171056
Esgl\u00e9sia de Sant Jaume,41.444801,1.349583
Esgl\u00e9sia de Sant Joan Baptista,41.570075,1.440139
Esgl\u00e9sia de Sant Joan,41.556617,1.307158
Esgl\u00e9sia de Sant Joan,41.348558,1.21237
Esgl\u00e9sia de Sant Mar\u00e7al,41.37737,1.158944
Esgl\u00e9sia de Sant Miquel de For\u00e8s,41.49451,1.238496
Esgl\u00e9sia de Sant Miquel de la Portella,41.571177,1.4093
Esgl\u00e9sia de Sant Miquel,41.376,1.162618
Esgl\u00e9sia de Sant Pere de Les Roques,41.576358,1.427419
Esgl\u00e9sia de Sant Pere de Savella,41.517222,1.246944
Esgl\u00e9sia de Sant Pere del Pinetell,41.391755,1.191844
Esgl\u00e9sia de Sant Salvador de Figuerola,41.517047,1.376445
Esgl\u00e9sia de Sant Salvador de Rojals,41.338648,1.113584
Esgl\u00e9sia de Santa Magdalena,41.53287,1.383967
Esgl\u00e9sia de Santa Maria de Bell-lloc,41.528938,1.385828
Esgl\u00e9sia de Santa Maria de la Cirera,41.552692,1.331205
Esgl\u00e9sia de Santa Maria la Major,41.377316,1.161523
Esgl\u00e9sia de Santa Maria,41.512139,1.365722
Esgl\u00e9sia de Santa Susanna de Santa Perp\u00e8tua de Gai\u00e0,41.46349,1.394142
Esgl\u00e9sia de Vallfogona,41.563008,1.23634
Esgl\u00e9sia parroquial de Sant Mart\u00ed,41.33467,1.177348
Esgl\u00e9sia parroquial de Sant Pere,41.426747,1.255808
Esgl\u00e9sia parroquial de Sant Salvador,41.401034,1.051843
Esgl\u00e9sia parroquial de Santa Maria ,41.532052,1.385032
Esgl\u00e9sia parroquial de Santa Maria,41.518307,1.291254
Esgl\u00e9sia parroquial de Santa Maria,41.469946,1.087591
Esgl\u00e9sia Vella de Sant Miquel,41.396722,1.103389
Esgl\u00e9sia Vella de Sant Salvador de Prenafeta,41.376727,1.234126
Santuari de la Mare de D\u00e9u del Montgoi,41.338717,1.175087
Santuari de la Serra,41.378639,1.15725
Santuari de Sant Mag\u00ed de Brufaganya,41.484581,1.448357
Monestir de Poblet,41.380806,1.082608
Antic Hospital de Santa Magdalena,41.379689,1.161678
Casa Aguil\u00f3,41.377056,1.163
Casa de la Vila,41.37672,1.16133
Casa Desclergue,41.376391,1.16163
Fonda dels \u00c0ngels,41.376706,1.162595
Mol\u00ed d\u2019Albi\u00f3,41.562222,1.270083
Molins de la Vila,41.375062,1.177239
Porxos de Cal Malet,41.376586,1.161188
Palau Novella,41.29177,1.85256
Castell d&#8217;Olivella ,41.320419,1.813938
Castell de Canyelles ,41.287209,1.722777
Castell de Cubelles ,41.207798,1.672475
Castell de Garraf,41.259117,1.901093
Castell de Geltr\u00fa,41.226902,1.727828
Castell de Ribes,41.259224,1.764137
Castell de Sitges ,41.235104,1.811854
Muralles de Sitges ,41.235703,1.812256
Torre d&#8217;en Garrell,41.230488,1.720382
Torre d&#8217;en Plats i Olles,41.230732,1.728834
Torre d&#8217;en Vall\u00e8s,41.221989,1.69786
Torre d&#8217;Enveja,41.224854,1.713392
Torre de defensa de Campd\u00e0sens,41.260372,1.878611
Torre de defensa de Can Amell,41.251118,1.875285
Torre de defensa de Can Planes,41.26936,1.873212
Torre de Garraf,41.255539,1.905887
Torre de la Immortalitat,41.229572,1.722426
Torre de la Serra ,41.255653,1.752981
Torre de Ribes Roges,41.214531,1.725259
Torre de Salicrup,41.22472,1.742296
Torre del Clot dels Frares ,41.237315,1.781118
Torre del Mas Miralpeix,41.229943,1.77217
Torre del Veguer,41.251003,1.73456
Capella de Sant Joan d\u2019Enveja,41.224695,1.713841
Ermita de la Trinitat,41.238639,1.853833
Santuari de Gr\u00e0cia,41.231043,1.772449
La Pleta,41.274694,1.914833
Castell d&#8217;Arbeca ,41.542336,0.923015
Castell de Castelldans ,41.501163,0.765677
Castell de C\u00e9rvoles ,41.359577,0.916994
Castell de Fulleda ,41.464119,1.023523
Castell de l&#8217;Albag\u00e9s ,41.449394,0.737932
Castell de l&#8217;Albi ,41.423801,0.935579
Castell de l&#8217;Espluga Calba ,41.494961,1.004715
Castell de La Floresta ,41.511501,0.918874
Castell de la Granadella,41.357565,0.662804
Castell de les Besses,41.4305,0.828693
Castell de Tarr\u00e9s ,41.422344,1.020677
Castell de Vinaixa ,41.42907,0.975914
Castell del Vilosell ,41.384132,0.946152
Ermita de Sant Antoni ,41.36263,0.66959
Ermita de Sant Joan,41.368333,0.770833
Ermita de Sant Miquel de la Tosca,41.36146,0.94953
Ermita de Sant Salvador ,41.49148,0.87408
Ermita dels Sants Metges,41.42174,0.9344
Esgl\u00e9sia de Sant Joan Baptista ,41.42844,0.97542
Esgl\u00e9sia de Sant Miquel de les Borgetes,41.57587,0.91503
Esgl\u00e9sia de Sant Miquel,41.432222,0.649167
Esgl\u00e9sia de Santa Maria de les Besses,41.42991,0.82866
Esgl\u00e9sia de Santa Maria,41.422,0.936667
Esgl\u00e9sia parroquial de Sant Jaume,41.54175,0.92329
Convent de la Mare de D\u00e9u de Gr\u00e0cia,41.357333,0.663306
Font de la Juliana,41.540167,0.898556
Fornet de Sant Salvador ,41.491389,0.873056
Fortalesa Ib\u00e8rica dels Vilars,41.568524,0.953995
Pou de Gel,41.511616,0.917939
Pou de poble,41.511206,0.9185
Casa Pairal del Noguer de Seguer\u00f3,42.242313,2.747365
Castell-palau dels Montpalau,42.21376,2.64182
For\u00e7a de Bellpuig,42.241894,2.617112
Pont de Cossei,42.194489,2.544461
Pont de Llierca,42.247444,2.60372
Pont de Mas Riera,42.20618,2.754565
Pont de Santa Pau,42.14402,2.569902
Pont del mol\u00ed d\u2019en Sol\u00e0,42.216495,2.403429
Pont i portals medievals de Besal\u00fa ,42.199348,2.701508
Pont medieval de Sant Joan les Fonts ,42.212357,2.509421
Pont Rom\u00e0,42.271472,2.533611
Pont sobre el riu Fluvi\u00e0,42.221667,2.549722
Castell Coll,42.196133,2.462217
Castell d&#8217;Hostoles,42.070187,2.53086
Castell d&#8217;Oix ,42.273582,2.531724
Castell de Beuda ,42.238018,2.70445
Castell de Castellfollit,42.218867,2.552812
Castell de Colltort,42.13229,2.532727
Castell de Dosquers,42.196701,2.750916
Castell de Falgars,42.255802,2.730502
Castell de Finestres,42.111885,2.593004
Castell de Juviny\u00e0,42.211224,2.507444
Castell de La Miana,42.178745,2.631035
Castell de Mont-Ros,42.206783,2.550333
Castell de Montagut,42.230991,2.572276
Castell de Montpalau,42.205944,2.608139
Castell de Sales,42.243542,2.644594
Castell de Santa Pau ,42.144707,2.571761
Castell de Seguer\u00f3,42.240398,2.749149
Castellot de Beuda ,42.244518,2.71302
La Torre de Bianya,42.209377,2.438225
Torre de Canadell,42.224514,2.532091
Torre de defensa del volc\u00e0 Montolivet,42.179157,2.47845
Torre de la Vall de Bac,42.264722,2.453056
Torre de les Bisaroques,42.182198,2.50297
Torre de Santa Margarida,42.207893,2.469488
Torre del Pla de les Forques,42.148963,2.536614
Torre La Vila,42.209423,2.421874
Torre Rodona,42.187694,2.408472
Torres de defensa del volc\u00e0 Montsacopa,42.188332,2.487886
Capella de Nostra Senyora del Roser,42.07535,2.506609
Capella de Sant Simplici,42.097819,2.459051
Capella de Santa Maria de Romeria,42.122307,2.638585
Ermita de Sant Joan dels Balbs,42.172096,2.426061
Ermita de Sant Joan,42.171207,2.394864
Capella de Sant Roc,42.144335,2.568795
Capella de Sant Rom\u00e0,42.121639,2.420028
Capella de Santa Anna,42.214077,2.642558
Capella de Santa Magdalena de Montpalau,42.206111,2.608861
Casa de Santa Ll\u00facia,42.226583,2.749861
Esgl\u00e9sia antiga de Bellpuig,42.241667,2.617583
Esgl\u00e9sia de la Mare de D\u00e9u del Tura,42.182333,2.491583
Esgl\u00e9sia de la Trinitat de Batet,42.173756,2.528518
Esgl\u00e9sia de Sant Andreu de Gitarriu,42.287083,2.621008
Esgl\u00e9sia de Sant Andreu de Porreres,42.273308,2.434387
Esgl\u00e9sia de Sant Andreu de R\u00fcitlles,42.107742,2.639327
Esgl\u00e9sia de Sant Andreu de Socarrats,42.207859,2.474754
Esgl\u00e9sia de Sant Andreu del Coll,42.196777,2.458762
Esgl\u00e9sia de Sant Andreu del Torn,42.160444,2.645694
Esgl\u00e9sia de Sant Aniol de Finestres ,42.090359,2.586897
Esgl\u00e9sia de Sant Crist\u00f2fol de les Planes,42.0554,2.536832
Esgl\u00e9sia de Sant Esteve,42.182333,2.488694
Esgl\u00e9sia de Sant Eudald de Jou,42.245975,2.570234
Esgl\u00e9sia de Sant Feliu de Beuda ,42.237095,2.709696
Esgl\u00e9sia de Sant Fruit\u00f3s d\u2019Ossiny\u00e0,42.181674,2.688722
Esgl\u00e9sia de Sant Grau d\u2019Entreperes,42.27474,2.62547
Esgl\u00e9sia de Sant Iscle de Colltort,42.119404,2.528516
Esgl\u00e9sia de Sant Lloren\u00e7 d\u2019Oix,42.271441,2.528977
Esgl\u00e9sia de Sant Mart\u00ed de Capellada,42.200858,2.701831
Esgl\u00e9sia de Sant Mart\u00ed de Capsec,42.233105,2.471908
Esgl\u00e9sia de Sant Mart\u00ed de Solamal,42.220694,2.426056
Esgl\u00e9sia de Sant Mart\u00ed de Toralles,42.259941,2.493308
Esgl\u00e9sia de Sant Mart\u00ed del Clot,42.239943,2.434582
Esgl\u00e9sia de Sant Mart\u00ed del Corb,42.139722,2.490833
Esgl\u00e9sia de Sant Mart\u00ed Vell,42.154512,2.578998
Esgl\u00e9sia de Sant Miquel de la Miana,42.179946,2.631504
Esgl\u00e9sia de Sant Miquel de la Torre,42.26475,2.453556
Esgl\u00e9sia de Sant Miquel de Monteia,42.266946,2.648174
Esgl\u00e9sia de Sant Miquel de Pera,42.283873,2.494809
Esgl\u00e9sia de Sant Miquel del Corb,42.143889,2.484972
Esgl\u00e9sia de Sant Miquel del Mont,42.197929,2.446614
Esgl\u00e9sia de Sant Miquel Sacot,42.139209,2.532153
Esgl\u00e9sia de Sant Pere de Falgars,42.085854,2.438501
Esgl\u00e9sia de Sant Pere de Lligord\u00e0,42.21928,2.707494
Esgl\u00e9sia de Sant Pere de Montagut,42.230179,2.596493
Esgl\u00e9sia de Sant Pere Despuig,42.213694,2.426222
Esgl\u00e9sia de Sant Pere,42.1981944,2.699056
Esgl\u00e9sia de Sant Pon\u00e7 d\u2019Aulina,42.2366,2.357173
Esgl\u00e9sia de Sant Privat,42.149495,2.407793
Esgl\u00e9sia de Sant Quint\u00ed,42.116358,2.441772
Esgl\u00e9sia de Sant Salvador de Bianya,42.247109,2.40108
Esgl\u00e9sia de Sant Salvador de Puig-alder,42.09771,2.53363
Esgl\u00e9sia de Sant Vicen\u00e7,42.199583,2.698333
Esgl\u00e9sia de Sant Vicen\u00e7 del Sallent,42.15441,2.614815
Esgl\u00e9sia de Santa B\u00e0rbara de Pruneres,42.275427,2.558871
Esgl\u00e9sia de Santa Cec\u00edlia de Sadernes,42.270083,2.596083
Esgl\u00e9sia de Santa Eul\u00e0lia de Begud\u00e0,42.19585,2.546092
Esgl\u00e9sia de Santa Fe,42.198266,2.698106
Esgl\u00e9sia de Santa Ll\u00facia de Treinteres,42.147268,2.55214
Esgl\u00e9sia de Santa Margarida de Bianya,42.207561,2.444678
Esgl\u00e9sia de Santa Margarida de Sacot,42.1415,2.541833
Esgl\u00e9sia de Santa Maria de Batet,42.181182,2.516614
Esgl\u00e9sia de Santa Maria de Castellar de la Muntanya,42.237995,2.499938
Esgl\u00e9sia de Santa Maria de Fares,42.186542,2.73561
Esgl\u00e9sia de Santa Maria de Finestres,42.111944,2.593056
Esgl\u00e9sia de Santa Maria de Freixe,42.099361,2.627083
Esgl\u00e9sia de Santa Maria de Jonqueres,42.21942,2.76888
Esgl\u00e9sia de Santa Maria de Llongarriu,42.258292,2.450943
Esgl\u00e9sia de Santa Maria de Palera,42.221626,2.697771
Esgl\u00e9sia de Santa Maria de Puigpardines,42.139583,2.428611
Esgl\u00e9sia de Santa Maria de Seguer\u00f3,42.241806,2.748376
Esgl\u00e9sia de Santa Maria,42.200028,2.699796
Esgl\u00e9sia NOVA de Sant Salvador,42.219,2.546944
Esgl\u00e9sia NOVA de Santa Maria del Collell,42.151269,2.657517
Esgl\u00e9sia parroquial de Sant Esteve d\u2019en Bas,42.118455,2.458997
Esgl\u00e9sia parroquial de Sant Feliu de Pallerols,42.075667,2.507972
Esgl\u00e9sia parroquial de Sant Mart\u00ed de Dosquers,42.195111,2.7535
Esgl\u00e9sia parroquial de Sant Miquel de Pineda,42.101955,2.494086
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,42.22232,2.74232
Esgl\u00e9sia parroquial de Santa Maria,42.213242,2.641763
Esgl\u00e9sia parroquial de Santa Maria de Riudaura,42.187619,2.408671
Esgl\u00e9sia VELLA de Sant Salvador,42.218446,2.554481
Esgl\u00e9sia VELLA de Santa Maria del Collell,42.151075,2.657421
Hospital i esgl\u00e9sia de Sant Juli\u00e0,42.198249,2.69953
Santuari de la Mare de D\u00e9u del Guilar,42.206475,2.650447
Santuari dels Arcs,42.141349,2.585088
Santuari i Hostatgeria de Sant Ferriol,42.198,2.668667
Monestir de Sant Joan les Fonts ,42.217636,2.514968
Monestir del Sant Sepulcre de Palera,42.223946,2.698723
Banys Jueus,42.199076,2.700422
Can Figueres,42.199116,2.699828
C\u00faria Reial,42.198402,2.699505
Hospital de Sant Jaume,42.18125,2.48725
Via romana,42.243056,2.398889
Can Frigola,41.887901,2.873931
Can Vinyals,42.054626,2.964018
Casa del Marqu\u00e8s de Camps,41.973665,2.776117
Casa dels Templers,41.943459,2.786598
La Torre,41.959911,2.738425
Mas Bellver,42.08733,2.91727
Mas Bru,41.988276,2.798918
Mas de la Torre d\u2019en Ros\u00e9s,41.984662,2.845154
Torre de Taial\u00e0,41.996811,2.808488
Torre Ferrana,41.96455,2.761531
Torre Llupiana,41.891552,2.83002
Torre Sampsona,41.952788,2.804503
Casa Ramon Balle,42.049885,2.953667
Casa Salieti,41.983554,2.825082
La Fontana d\u2019or,41.98458,2.82562
Palau Episcopal,41.986844,2.82605
Passera de Sobr\u00e0nigues,42.059724,2.959797
Passera entre Sant Gregori i Bescan\u00f3,41.969914,2.745667
Pont de la Font del Bisbe,41.988583,2.831333
Pont de l\u2019Aigua,42.014216,2.825375
Castell de Barbavella,42.018894,2.872185
Castell de Campdor\u00e0 ,42.012775,2.843864
Castell de Canet d&#8217;Adri,42.036694,2.730843
Castell de Cartell\u00e0,42.011852,2.763298
Castell de Celr\u00e0 ,42.019855,2.881905
Castell de Fornells,41.926228,2.802662
Castell de Gironella o Torre Gironella,41.986759,2.829438
Castell de Granollers,42.068352,2.651833
Castell de Jui\u00e0 ,42.014053,2.911106
Castell de Mediny\u00e0,42.049545,2.865138
Castell de Millars,41.98856,2.970694
Castell de Montagut,41.765995,2.939048
Castell de Montagut,42.031456,2.815563
Castell de Montju\u00efc,41.993149,2.831706
Castell de Palagret,42.011421,2.891711
Castell de Palol,41.956367,2.850595
Castell de Rocacorba ,42.067272,2.68774
Castell de Sant Gregori,41.989025,2.740547
Castell de Sant Jordi,42.071793,2.953675
Castell de Sant Miquel,42.006912,2.862014
Castell de Taial\u00e0,41.998848,2.791571
Castell de Tudela,41.992439,2.715026
Castell i muralles de Cervi\u00e0,42.067619,2.908507
Castell i muralles de Llagostera ,41.828846,2.892003
Muralles de Girona ,41.981037,2.824261
Recinte emmurallat de Madremanya,41.990087,2.957242
La Torre,42.044483,2.942044
Torre Albert\u00ed,41.826887,2.890186
Torre Corn\u00e8lia,41.987917,2.826082
Torre de Bac i Basset,41.941494,2.797689
Torre de Can Faixat,42.109085,2.922392
Torre de Can Ninetes,41.977719,2.807028
Torre de Can Sitjar,41.964284,2.792067
Torre de guaita de Sant Mart\u00ed de Ll\u00e9mena ,42.036358,2.647456
Torre de les Hores,42.067284,2.909239
Torre de Sant Dion\u00eds,41.976635,2.79134
Torre del Bell-lloc,41.968958,2.806572
Torre del Mas Llorens,41.974438,2.78081
Torre del Tel\u00e8graf \u00d2ptic,41.98693,2.82741
Torre del Tel\u00e8graf,41.949573,2.737207
Torre Desvern,42.022087,2.88286
Torre Mirona,41.97092,2.776667
Torre Rufina,41.986091,2.826882
Torre sepulcral de Vilablareix ,41.95443,2.774002
Torre Suchet,41.990162,2.831373
Torre Vescomtal,41.985564,2.826078
Bas\u00edlica de Sant Feliu,41.98804,2.825
Catedral de Girona,41.987346,2.826544
Capella de Calders,41.978487,2.673729
Capella de la Pietat,41.986698,2.701631
Capella de Sant Bartomeu de Trullars,41.959455,2.668474
Capella de Sant Iscle i Santa Vict\u00f2ria,41.988625,2.97094
Capella de Sant Jaume,41.997222,2.824722
Capella de Sant Joan,42.02361,2.67903
Capella de Sant Joaquim d\u2019Olivars,42.051111,2.841667
Capella de Sant Mart\u00ed de Ca n\u2019Amat Gros,41.96975,2.6974
Capella de Sant Mart\u00ed de la M\u00f3ra,42.10464,2.933385
Capella de Sant Mateu,42.08994,2.960397
Capella de Sant Medir,42.019886,2.690892
Capella de Sant Vicen\u00e7 de les Roquetes,42.02704,2.8504
Ermita de Sant Crist\u00f2fol del Bosc,41.913517,2.880674
Capella de Sant Feliu de Diana,42.085188,2.953567
Esgl\u00e9sia de Sant Amp\u00e8lit de Penedes,41.839482,2.952711
Esgl\u00e9sia de Sant Andreu de l\u2019Estanyol,41.941499,2.74086
Esgl\u00e9sia de Sant Bartomeu,41.977927,2.748113
Esgl\u00e9sia de Sant Joan de Montb\u00f3,42.04887,2.76531
Esgl\u00e9sia de Sant Joan d\u2019Aiguaviva,41.938476,2.76166
Esgl\u00e9sia de Sant Lloren\u00e7 d\u2019Adri,42.052181,2.740933
Esgl\u00e9sia de Sant Mart\u00ed de Cass\u00e0 de Pelr\u00e0s,42.007984,2.994682
Esgl\u00e9sia de Sant Mart\u00ed de Fellines,42.09477,2.90387
Esgl\u00e9sia de Sant Mart\u00ed Sacosta,41.985081,2.826686
Esgl\u00e9sia de Sant Mateu de Montnegre,41.94607,2.903235
Esgl\u00e9sia de Sant Nicolau,41.989019,2.826195
Esgl\u00e9sia de Sant Pere de Llor\u00e0,42.02045,2.70703
Esgl\u00e9sia de Sant Roc,41.948636,2.765358
Esgl\u00e9sia de Santa Cec\u00edlia de Montcal,42.037191,2.759075
Esgl\u00e9sia de Santa Fe de les Serres,42.06905,2.8655
Esgl\u00e9sia de Santa Ll\u00facia,41.989526,2.827161
Esgl\u00e9sia de Santa Margarida,41.940514,2.845754
Esgl\u00e9sia de Santa Maria de Montnegre,41.955485,2.932433
Esgl\u00e9sia dels Sants Metges,42.028114,2.853551
Esgl\u00e9sia i Santuari de la Mare de D\u00e9u de la Pietat,41.929224,2.850778
Esgl\u00e9sia parroquial de Nostra Senyora de la Miseric\u00f2rdia,42.015968,2.823603
Esgl\u00e9sia parroquial de Sant Andreu,41.873877,2.82535
Esgl\u00e9sia parroquial de Sant Crist\u00f2fol,41.92103,2.859164
Esgl\u00e9sia parroquial de Sant Feliu de Cartell\u00e0,42.023676,2.766345
Esgl\u00e9sia parroquial de Sant Feliu de Domeny,41.99118,2.797138
Esgl\u00e9sia parroquial de Sant Feliu,42.024698,2.879329
Esgl\u00e9sia parroquial de Sant Feliu,41.828688,2.892329
Esgl\u00e9sia parroquial de Sant Gen\u00eds,42.067683,2.910057
Esgl\u00e9sia parroquial de Sant Gregori,41.991475,2.738243
Esgl\u00e9sia parroquial de Sant Jaume de Campdor\u00e0,42.012928,2.844156
Esgl\u00e9sia parroquial de Sant Mart\u00ed,42.07991,2.70785
Esgl\u00e9sia parroquial de Sant Mart\u00ed,42.036298,2.647054
Esgl\u00e9sia parroquial de Sant Medir de Cartell\u00e0,42.027167,2.773406
Esgl\u00e9sia parroquial de Sant Narc\u00eds de Taial\u00e0,41.998777,2.791799
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,42.038163,2.734946
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,42.09589,2.92994
Esgl\u00e9sia parroquial de Santa Maria de Ginestar,42.015325,2.715752
Santuari de la Mare de D\u00e9u dels \u00c0ngels ,41.984587,2.908851
Esgl\u00e9sia de Sant Esteve,41.989936,2.957261
Convent de Sant Dom\u00e8nec,41.985611,2.827942
Monestir de Sant Daniel,41.988421,2.833572
Monestir de Sant Pere de Galligants,41.988748,2.826536
Monestir de Santa Maria,42.067917,2.912444
Restes del convent de Sant Francesc d\u2019Ass\u00eds,41.982696,2.822183
Banys \u00c0rabs,41.988197,2.825746
Casa Agullana,41.985011,2.826217
Casa de les v\u00eddues,41.828409,2.892467
Dolmen de La Paborda,42.344178,1.960681
Estudi General,41.985988,2.827343
Hospital de Sant Ll\u00e0tzer,41.997222,2.824722
La Pabordia,41.986444,2.825447
La Pia Almoina,41.987161,2.825443
Museu d&#8217;Hist\u00f2ria dels Jueus,41.985978,2.825279
Voltes de la Pla\u00e7a del Vi,41.98314,2.82464
Voltes d\u2019en Ros\u00e8s,41.984546,2.82486
Pont de Sant Mart\u00ed d\u2019Albars,42.026891,2.076037
Castell de Freixenet,42.097946,2.116555
Castell de Llu\u00e7\u00e0 ,42.054588,2.040281
Castell de Perafita ,42.048027,2.109989
Castell de Quer,42.001244,2.024545
Castell de Tornamira,41.949413,2.059942
Castell d\u2019Olost,41.97691,2.09447
Capella de la Bona Sort,42.006944,2.029444
Capella de la Mare de D\u00e9u del Remei,42.050948,2.104327
Capella de Sant Andreu de Llanars,42.003895,2.009167
Capella de Sant Nazari de la Garriga,41.901681,2.054905
Capella de Santa Margarida de Vilaltella,42.034806,2.124332
Ermita de Sant Sebasti\u00e0,41.934019,2.062746
Ermita de Sant Sebasti\u00e0,42.008932,2.01801
Ermita de Santa Ll\u00facia,42.030861,2.187000
Esgl\u00e9sia de Sant Crist\u00f2fol de Borrassers,42.086801,2.080039
Esgl\u00e9sia de Sant Mart\u00ed d\u2019Albars,42.027959,2.074171
Esgl\u00e9sia de Sant Pau del Colomer,42.106361,2.117972
Esgl\u00e9sia de Sant Pere de Serrallonga,42.137583,2.075361
Esgl\u00e9sia de Sant Salvador de Serrallops,41.953113,2.130524
Esgl\u00e9sia de Sant Vicen\u00e7 de Llu\u00e7\u00e0 ,42.055012,2.040359
Esgl\u00e9sia de Santa Eul\u00e0lia de Pardines,41.986028,2.020639
